Tool_Name,User_Query,Intent_Details
CALORIE_CALCULATOR,calculate my macros based on 2000 calories a day,Normal compounding
CALORIE_CALCULATOR,how many cals to get swole bro,Slang fitness
CALORIE_CALCULATOR,whats the damage for a 5k run today,Slang casual
CALORIE_CALCULATOR,gimme my maintenance cals rn,Slang urgent
CALORIE_CALCULATOR,run the numbers on my tdee,Slang corporate
CALORIE_CALCULATOR,how many calories do i gotta drop to get shredded,Slang fitness
CALORIE_CALCULATOR,what is the caloric budget for today,Slang financial
CALORIE_CALCULATOR,calculate my burn rate for sitting on the couch,Slang lazy
CALORIE_CALCULATOR,hook me up with the calorie math for a cheat day,Slang casual
CALORIE_CALCULATOR,how many cals does my body passively burn,Slang gaming
CALORIE_CALCULATOR,is a 1000 cal deficit totally cracked or safe,Slang Gen Z
CALORIE_CALCULATOR,how mny calries to lose 1 lb a week,Typo text speak
CALORIE_CALCULATOR,calculat my tde pls,Typo
CALORIE_CALCULATOR,wat is my bmrr,Typo
CALORIE_CALCULATOR,how meny cals do i burn walking,Typo
CALORIE_CALCULATOR,maintanance calries for my weight,Typo
CALORIE_CALCULATOR,if i run 30 mins how mch cals burned,Typo
CALORIE_CALCULATOR,calclate defcit to lose 5kg,Typo
CALORIE_CALCULATOR,how mny cals in a pund of fat,Typo
CALORIE_CALCULATOR,daily cloric intak for bulk,Typo
CALORIE_CALCULATOR,basl metabolic rate calculatr,Typo
CALORIE_CALCULATOR,how many calories do i burn running from my problems,Emotional troll
CALORIE_CALCULATOR,calculate the calories in a feeling of deep regret,Abstract troll
CALORIE_CALCULATOR,if i sleep for 24 hours how many calories is that,Lazy troll
CALORIE_CALCULATOR,how many calories do i burn by overthinking every text message,Anxious troll
CALORIE_CALCULATOR,calculate my tdee if i am a vampire living in the 1800s,Roleplay troll
CALORIE_CALCULATOR,how many calories does it take to lift my own ego,Vanity troll
CALORIE_CALCULATOR,calculate the caloric burn of holding a grudge for 10 years,Spiteful troll
CALORIE_CALCULATOR,how many calories are in a sigh of relief,Poetic troll
CALORIE_CALCULATOR,if i roll my eyes 100 times a day what is the caloric burn,Sarcastic troll
CALORIE_CALCULATOR,calculate my daily energy expenditure if i exist purely out of spite,Nihilist troll
CALORIE_CALCULATOR,tdee?,Short
CALORIE_CALCULATOR,bmr check.,Short
CALORIE_CALCULATOR,cals to lose weight.,Short command
CALORIE_CALCULATOR,maintenance cals.,Short
CALORIE_CALCULATOR,burn from 5k.,Short query
CALORIE_CALCULATOR,i have been using 3 different calculators online and they all give me a completely different tdee and i am so confused please just use my exact height weight and age to tell me exactly how many calories i need to eat to lose 10 pounds in a month without starving,Long confused
CALORIE_CALCULATOR,okay so i work construction for 8 hours a day then i go to the gym for an hour then i walk my dog for 2 miles how on earth do i calculate my activity multiplier for my calories without overestimating it,Long specific lifestyle
CALORIE_CALCULATOR,my fitness watch says i burned 3000 calories today but that seems literally impossible because i only did a 20 minute hiit workout and sat at my desk the rest of the day can you calculate my real burn,Long skeptical
CALORIE_CALCULATOR,i am trying to do a zig zag calorie cycle where i eat more on workout days and less on rest days can you calculate the exact numbers i need for a 4 day lifting split to average a 500 deficit,Long technical
CALORIE_CALCULATOR,i accidentally ate 4000 calories at a buffet yesterday and my normal target is 1500 please calculate exactly how much i need to restrict for the next 5 days to make up for my terrible choices,Long guilty
CALORIE_CALCULATOR,stop giving me 1200 calories i am starving recalculate it higher,Angry defensive
CALORIE_CALCULATOR,your calculator is broken i am gaining weight on this deficit,Angry accusatory
CALORIE_CALCULATOR,i hate math just tell me the final calorie number ugh,Frustrated lazy
CALORIE_CALCULATOR,why does my bmr keep dropping this makes no sense fix it,Angry confused
CALORIE_CALCULATOR,just give me the macros i dont care about the formula,Impatient command
CALORIE_CALCULATOR,🔥🏃‍♂️ = ? cals,Emoji based
CALORIE_CALCULATOR,⚖️⬇️ calories?,Emoji based
CALORIE_CALCULATOR,🧮 my tdee pls,Emoji based
CALORIE_CALCULATOR,calculate my total daily energy expenditure using the katch mcardle formula assuming 15% body fat,Highly specific formula
CALORIE_CALCULATOR,what is my exact basal metabolic rate using the mifflin st jeor equation,Clinical equation
CALORIE_CALCULATOR,calculate the met equivalent calorie burn for 45 minutes of vigorous rowing,Advanced sports metric
CALORIE_CALCULATOR,adjust my daily caloric needs considering a thermic effect of food at 15% on a high protein diet,Metabolic specific
CALORIE_CALCULATOR,what is the caloric equivalent of a 2 hour steady state zone 2 cardio session for an 80kg male,Physiological calculation
CALORIE_CALCULATOR,calculate my non exercise activity thermogenesis neat assuming a standing desk for 6 hours,Granular lifestyle metric
CALORIE_CALCULATOR,what is the precise caloric deficit required to mobilize 1.5 lbs of adipose tissue per week,Medical math
CALORIE_CALCULATOR,calculate my resting energy expenditure ree adjusted for a mild hypothyroid state,Condition specific math
CALORIE_CALCULATOR,determine my calorie ceiling to stay within a 10% caloric surplus for a lean bulk,Hypertrophy specific
CALORIE_CALCULATOR,calculate the total work in kilojoules for my lifting session to estimate calorie expenditure,Physics based metric
CALORIE_CALCULATOR,how many calories do i burn existing in a state of constant panic,Anxious troll
CALORIE_CALCULATOR,calculate the caloric value of a broken promise,Sad troll
CALORIE_CALCULATOR,if i stare at a wall for 3 hours how many calories do i burn,Bored troll
CALORIE_CALCULATOR,how many calories does my brain burn while formulating a sassy comeback,Intellectual troll
CALORIE_CALCULATOR,calculate my tdee if my main activity is jumping to conclusions,Pun troll
CALORIE_CALCULATOR,how many calories do i burn by aggressively ignoring my alarm clock,Morning troll
CALORIE_CALCULATOR,calculate the calories required to carry a conversation with my awkward cousin,Social troll
CALORIE_CALCULATOR,how many calories do i burn shivering in the cold reality of adulthood,Existential troll
CALORIE_CALCULATOR,if i chew gum aggressively for 8 hours is that a workout calculate it,Absurd metric
CALORIE_CALCULATOR,calculate my metabolic rate if i identify as a hummingbird,Biology troll
MEAL_PLAN_ADJUSTER,remove the fish from tomorrows meal plan,Normal polite request
MEAL_PLAN_ADJUSTER,swap my afternoon snack for something with less sugar,Normal substitution
MEAL_PLAN_ADJUSTER,i dont have chicken what else can i use for dinner,Normal ingredient constraint
MEAL_PLAN_ADJUSTER,increase the portion size for my lunch i am too hungry,Normal volume adjustment
MEAL_PLAN_ADJUSTER,change my breakfast to something i can take on the go,Normal logistical request
MEAL_PLAN_ADJUSTER,make all the meals for wednesday vegetarian,Normal dietary shift
MEAL_PLAN_ADJUSTER,reduce the calories in today's dinner by 200,Normal macro adjustment
MEAL_PLAN_ADJUSTER,swap the broccoli for asparagus in the side dish,Normal preference tweak
MEAL_PLAN_ADJUSTER,i need a cheaper alternative for the salmon on friday,Normal financial adjustment
MEAL_PLAN_ADJUSTER,can you make my meal plan dairy free for the next two days,Normal temporary constraint
MEAL_PLAN_ADJUSTER,adjust my macros lower the fat and increase the carbs,Normal macro tweak
MEAL_PLAN_ADJUSTER,replace the almonds with a nut free snack,Normal allergy adjustment
MEAL_PLAN_ADJUSTER,i only have 15 minutes to cook tonight change the recipe,Normal time constraint
MEAL_PLAN_ADJUSTER,make the dinner recipe kid friendly,Normal demographic tweak
MEAL_PLAN_ADJUSTER,add a protein shake to my daily plan,Normal addition
MEAL_PLAN_ADJUSTER,toss the broccoli out of my plan bro,Slang casual
MEAL_PLAN_ADJUSTER,swap the chicken for beef rn im sick of it,Slang urgent
MEAL_PLAN_ADJUSTER,make tomorrows meals hit different no salads,Slang Gen Z
MEAL_PLAN_ADJUSTER,bump up the protein on this meal plan i need gains,Slang fitness
MEAL_PLAN_ADJUSTER,nerf the calories in my lunch i ate too much breakfast,Slang gaming
MEAL_PLAN_ADJUSTER,drop the expensive stuff make it a broke boy meal plan,Slang financial
MEAL_PLAN_ADJUSTER,switch up the vibes for dinner give me tacos,Slang lifestyle
MEAL_PLAN_ADJUSTER,can the oatmeal i need a real breakfast,Slang aggressive
MEAL_PLAN_ADJUSTER,hook me up with a sweeter snack for the afternoon,Slang casual
MEAL_PLAN_ADJUSTER,tweak the macros i need more carbs for energy,Slang technical
MEAL_PLAN_ADJUSTER,remov the fsh from tmrws plan,Typo text speak
MEAL_PLAN_ADJUSTER,swapp my snack for less shugar,Typo
MEAL_PLAN_ADJUSTER,i dont hav chiken wat to use,Typo
MEAL_PLAN_ADJUSTER,incrase portion size for lanch,Typo
MEAL_PLAN_ADJUSTER,chnge brekfast to on the go,Typo
MEAL_PLAN_ADJUSTER,mak al meals wednsday vegtarian,Typo
MEAL_PLAN_ADJUSTER,reduc calries in dinner by 200,Typo
MEAL_PLAN_ADJUSTER,swap brocoli for aspragus,Typo
MEAL_PLAN_ADJUSTER,need cheper alt for salmon,Typo
MEAL_PLAN_ADJUSTER,mak meal plan dary free,Typo
MEAL_PLAN_ADJUSTER,adjust my meal plan so that every meal is just a different shape of potato,Absurd troll
MEAL_PLAN_ADJUSTER,swap the healthy stuff for pure chaos and deep fried butter,Dietary troll
MEAL_PLAN_ADJUSTER,can we replace breakfast with a nap,Lazy troll
MEAL_PLAN_ADJUSTER,change my dinner to something that will make my ex cry,Emotional spite
MEAL_PLAN_ADJUSTER,remove all the green things from my plan they look suspicious,Paranoid troll
MEAL_PLAN_ADJUSTER,adjust my macros so my diet consists entirely of spite and iced coffee,Meme troll
MEAL_PLAN_ADJUSTER,swap the chicken breast for a sense of financial stability,Existential troll
MEAL_PLAN_ADJUSTER,change my meal plan to whatever a medieval king would eat,Historical roleplay
MEAL_PLAN_ADJUSTER,remove the cooking part and just give me a list of things i can eat raw,Caveman troll
MEAL_PLAN_ADJUSTER,adjust my plan to include a 4th meal called midnight regret,Timing troll
MEAL_PLAN_ADJUSTER,no fish.,Short command
MEAL_PLAN_ADJUSTER,swap snack.,Short
MEAL_PLAN_ADJUSTER,more protein.,Short
MEAL_PLAN_ADJUSTER,cheaper dinner.,Short constraint
MEAL_PLAN_ADJUSTER,make it vegan.,Short constraint
MEAL_PLAN_ADJUSTER,i specifically told you three days ago that i hate cilantro and you put it in my tacos for tomorrow please remove it right now and recalculate the entire week if you have to,Long frustrated
MEAL_PLAN_ADJUSTER,i got invited to a dinner party tonight so i am not going to eat the chicken you planned can you push that meal to tomorrow lunch and adjust the calories so i have room for cake tonight,Long logistical
MEAL_PLAN_ADJUSTER,the grocery store was completely out of spinach kale and arugula so i literally cannot make any of the salads you gave me please swap every single salad for a roasted vegetable side instead,Long environmental
MEAL_PLAN_ADJUSTER,i am feeling incredibly lazy today and i refuse to turn on my oven or stove so please change my gourmet dinner plan into something i can assemble out of cans or a microwave,Long lazy constraint
MEAL_PLAN_ADJUSTER,my stomach is super upset today and the spicy curry you have planned for dinner is going to destroy me please change it to the blandest most easily digestible meal possible like toast and rice,Long medical tweak
MEAL_PLAN_ADJUSTER,why is there dairy in this i said i was lactose intolerant fix it,Angry medical
MEAL_PLAN_ADJUSTER,stop giving me eggs for breakfast i am so sick of them swap it,Angry preference
MEAL_PLAN_ADJUSTER,this meal plan is way too much food adjust the portions down right now,Angry command
MEAL_PLAN_ADJUSTER,you put tomatoes in my salad again take them out i hate them ugh,Frustrated repetitive
MEAL_PLAN_ADJUSTER,i cant afford this grocery list change the plan to be cheaper immediately,Angry financial
MEAL_PLAN_ADJUSTER,🔄 🍎 ➡️ 🍫 pls,Emoji based
MEAL_PLAN_ADJUSTER,🚫 🥦 change it,Emoji based
MEAL_PLAN_ADJUSTER,⬆️ 🥩 macros pls,Emoji based
MEAL_PLAN_ADJUSTER,adjust the macros of tomorrows dinner to reduce the fat by 10g and increase carbs by 25g,Highly specific macro
MEAL_PLAN_ADJUSTER,substitute the high gi carbohydrates in my post workout meal for low gi alternatives,Glycemic specific
MEAL_PLAN_ADJUSTER,change the protein source in lunch from whey to casein for slower absorption,Metabolic specific
MEAL_PLAN_ADJUSTER,adjust my daily sodium intake plan to fall strictly under 1500mg,Micronutrient limit
MEAL_PLAN_ADJUSTER,remove all cruciferous vegetables from the week due to acute thyroid concerns,Clinical adjustment
MEAL_PLAN_ADJUSTER,recalculate tomorrows plan to account for a 16 hour fasting window starting at 8pm,Fasting schedule specific
MEAL_PLAN_ADJUSTER,swap the polyunsaturated fats in my dinner for monounsaturated sources like olive oil,Lipid profile tweak
MEAL_PLAN_ADJUSTER,adjust the fiber content of my breakfast to exactly 15 grams using psyllium husk,Granular macro tweak
MEAL_PLAN_ADJUSTER,change my meal plan to an auto-immune protocol aip compliant menu for the next 3 days,Strict protocol
MEAL_PLAN_ADJUSTER,scale all recipes down by 15 percent volume without changing the macro ratios,Mathematical volume tweak
MEAL_PLAN_ADJUSTER,swap my lunch for a feeling of superiority over people who eat fast food,Ego troll
MEAL_PLAN_ADJUSTER,adjust my meal plan so that i never have to wash a dish ever again,Lazy troll
MEAL_PLAN_ADJUSTER,change my dinner to whatever an astronaut eats on a tuesday,Sci fi troll
MEAL_PLAN_ADJUSTER,remove all the joy from my meal plan i need to be disciplined,Edgy troll
MEAL_PLAN_ADJUSTER,adjust the recipe so that it accidentally summons a demon,Occult troll
MEAL_PLAN_ADJUSTER,swap my water with respect women juice,Meme troll
MEAL_PLAN_ADJUSTER,change the meal plan so it matches the aesthetic of a 2014 tumblr blog,Internet troll
MEAL_PLAN_ADJUSTER,remove the calories but keep the physical volume of the food i want to eat air,Physics troll
MEAL_PLAN_ADJUSTER,adjust my snacks to be entirely composed of things i can find in the woods,Feral troll
MEAL_PLAN_ADJUSTER,swap my breakfast for a handful of gravel just to see what happens,Pica troll
GROCERY_LIST,create a shopping list for next weeks meal plan,Normal polite request
GROCERY_LIST,what do i need to buy at the supermarket,Normal query
GROCERY_LIST,generate a grocery list for the keto meals,Normal constraint
GROCERY_LIST,give me a shopping list for the next 3 days,Normal timeframe
GROCERY_LIST,what ingredients do i need to buy for the dinner party,Normal event request
GROCERY_LIST,compile a list of all the produce i need to buy,Normal category specific
